-0.9944303,0.5826376
-1.0017679,0.5909097
-0.9974517,0.5946367
-0.9924293,0.5901954
-0.9976777,0.59408844
-0.9791741,0.6036801
-0.9843111,0.59713686
-0.9898472,0.6056101
-0.9762257,0.6001515
-0.9705835,0.6127416
-0.996647,0.60430384
-0.978426,0.6038829
-0.96484023,0.5907946
-0.9902027,0.61106193
-0.98198485,0.5931378
-0.9679538,0.593139
-0.9839221,0.6003419
-0.97381485,0.6059786
-0.9690608,0.59311557
-0.9641,0.61052155
-0.95092094,0.58906776
-0.9300029,0.5967423
-0.9675241,0.60888237
-0.95761675,0.6215372
-0.9435259,0.5980128
-0.9342469,0.6084912
-0.96028894,0.608884
-0.95116484,0.59916675
-0.9426895,0.59120905
-0.9553334,0.60367787
-0.95388234,0.574248
-0.94636106,0.60331094
-0.9386988,0.6126713
-0.93216246,0.59233695
-0.9363958,0.5856346
-0.919142,0.58618903
-0.93720406,0.59839714
-0.92597646,0.5849735
-0.9330554,0.6026504
-0.91070276,0.60349005
-0.9202581,0.5843759
-0.9241734,0.60521495
-0.9051905,0.6088938
-0.91261923,0.612046
-0.8831854,0.59406143
-0.9176312,0.61518484
-0.9056454,0.6011231
-0.9020763,0.59345514
-0.91434795,0.59222853
-0.88954055,0.58563364
-0.89501345,0.5944232
-0.90153366,0.6074295
-0.8875601,0.6034298
-0.9127312,0.61570966
-0.8788981,0.6009144
-0.8898974,0.6180145
-0.87852776,0.59970707
-0.88892335,0.59806466
-0.87222767,0.61039996
-0.89813423,0.60464644
-0.87135875,0.58493537
-0.87802964,0.5822296
-0.8747051,0.57916766
-0.8808175,0.59388936
-0.87908846,0.6145153
-0.8646449,0.5960043
-0.8773307,0.59761226
-0.87629116,0.60973084
-0.84403235,0.61053205
-0.8586831,0.59834373
-0.8640511,0.61745286
-0.86375934,0.615611
-0.8673154,0.59703773
-0.87114054,0.60159236
-0.86463726,0.6166505
-0.8458773,0.605374
-0.8451732,0.5890746
-0.8447588,0.61837083
-0.84391445,0.58982986
-0.86052346,0.5928668
-0.85762227,0.6083052
-0.83018833,0.5912432
-0.8298602,0.5942355
-0.83445615,0.6037196
-0.8364396,0.60418206
-0.84685725,0.6011748
-0.82834953,0.5795361
-0.8440969,0.5814048
-0.81985694,0.6012396
-0.8192605,0.58673626
-0.80861026,0.6098284
-0.82566965,0.6117606
-0.8185092,0.58223796
-0.830327,0.60733724
-0.81304044,0.6088123
-0.81088376,0.60267675
-0.78676474,0.6139685
-0.81032825,0.6037497
-0.7990556,0.6076139
-0.8012899,0.5950647
-0.80003625,0.59519714
-0.7811663,0.61240727
-0.79803616,0.604283
-0.7956546,0.61193246
-0.7815112,0.6056861
-0.7812874,0.6066057
-0.77625936,0.60531133
-0.784481,0.5942278
-0.7997175,0.59972155
-0.78941053,0.6006001
-0.7685951,0.60172826
-0.78215003,0.59146875
-0.7903014,0.6133281
-0.7917669,0.59065217
-0.79513204,0.5968386
-0.77342284,0.5959571
-0.7686313,0.5917874
-0.77513653,0.6181783
-0.7673406,0.6090766
-0.77036774,0.6161273
-0.74485815,0.60231024
-0.76899534,0.60087
-0.75552696,0.60239625
-0.7637822,0.58477
-0.75037634,0.5998971
-0.74997926,0.61026806
-0.76275164,0.61010695
-0.7534323,0.5960478
-0.7522578,0.60089624
-0.76105815,0.59431916
-0.7451576,0.6126393
-0.736493,0.60695523
-0.73594064,0.58951104
-0.72492796,0.5915456
-0.7372624,0.601821
-0.72054464,0.59798616
-0.71289474,0.59428525
-0.71934414,0.6000362
-0.7085333,0.60214406
-0.74077314,0.61088336
-0.72081554,0.5944694
-0.7057704,0.59668696
-0.71000016,0.5923162
-0.72236127,0.6181058
-0.7198703,0.59415233
-0.7270832,0.61629987
-0.70402,0.60237783
-0.6962486,0.58670664
-0.7094105,0.5990856
-0.7174847,0.6131143
-0.7001843,0.5967671
-0.69563776,0.5924742
-0.69554883,0.63427544
-0.6879532,0.6166831
-0.6955508,0.59248435
-0.68690294,0.58658296
-0.7110696,0.60731596
-0.6795866,0.60833853
-0.6837183,0.61978376
-0.68287325,0.59446037
-0.710065,0.5995284
-0.6696812,0.6000686
-0.6647578,0.6229488
-0.6757335,0.61231256
-0.6878585,0.61031324
-0.6693651,0.5977861
-0.669634,0.598437
-0.66908807,0.60198677
-0.6657429,0.5884421
-0.65782946,0.59392136
-0.64952016,0.59966177
-0.65672976,0.5795077
-0.6685668,0.60939616
-0.66133815,0.59467566
-0.65477943,0.61363745
-0.6462586,0.6131027
-0.6506775,0.6021318
-0.6580325,0.61178035
-0.6429135,0.60044134
-0.63861686,0.6144679
-0.6421449,0.61663043
-0.64651525,0.6042219
-0.6159078,0.5951019
-0.63154745,0.6087751
-0.63337904,0.58499646
-0.6405596,0.60580933
-0.6190849,0.6078456
-0.6145357,0.60071987
-0.62191767,0.58481133
-0.6188267,0.60612684
-0.62583214,0.60644007
-0.6361589,0.60751104
-0.6129972,0.6211061
-0.5998692,0.6150698
-0.60382605,0.6064662
-0.62181634,0.5966491
-0.5897327,0.5854384
-0.61050284,0.5858077
-0.5894905,0.59434223
-0.58655465,0.5958624
-0.6050413,0.61278534
-0.58861166,0.57283723
-0.5914886,0.6060017
-0.5919019,0.5934234
-0.59171593,0.5960194
-0.58788675,0.5979761
-0.59421927,0.6016377
-0.57797563,0.6028901
-0.5895364,0.60336256
-0.5713021,0.61595404
-0.56792444,0.6053738
-0.58809125,0.5863445
-0.5780238,0.5859082
-0.58184785,0.5982988
-0.5768421,0.5967208
-0.58328,0.6023147
-0.55803496,0.59451866
-0.5587424,0.62662727
-0.5649181,0.6065121
-0.56003225,0.60969627
-0.5771865,0.58943045
-0.5565654,0.6088697
-0.5546948,0.5833543
-0.56223613,0.59205294
-0.54811007,0.5923796
-0.55680805,0.6108475
-0.5346468,0.5958673
-0.54175097,0.58118516
-0.54201674,0.6118998
-0.5367322,0.6010106
-0.5438864,0.5935321
-0.5397908,0.5844856
-0.51989543,0.60564214
-0.53502434,0.593802
-0.5327034,0.607978
-0.5198855,0.5909631
-0.5377353,0.6207823
-0.5146341,0.6070852
-0.52538645,0.60924023
-0.53473234,0.6153177
-0.5203577,0.60790867
-0.51153785,0.5986843
-0.51775366,0.6122159
-0.503735,0.5822777
-0.5289241,0.59053785
-0.51893544,0.58881474
-0.5052789,0.59536296
-0.49393874,0.6145288
-0.5042868,0.6168346
-0.50175786,0.5956521
-0.49935216,0.6094486
-0.5141446,0.59791404
-0.49302593,0.60363084
-0.49768436,0.6048879
-0.4890788,0.5940809
-0.46818402,0.6043955
-0.49131185,0.5942828
-0.47570592,0.60102063
-0.45851886,0.5956408
-0.49442607,0.59972304
-0.4782493,0.5788155
-0.48109168,0.59631586
-0.47968766,0.5936978
-0.48743194,0.6075804
-0.4778384,0.589763
-0.47759935,0.5952768
-0.46691352,0.60668343
-0.4755318,0.59520704
-0.47745505,0.56607705
-0.46044207,0.61520004
-0.45477918,0.5949294
-0.4570352,0.5882518
-0.45722294,0.5957229
-0.46252713,0.60405654
-0.4260013,0.6166545
-0.45072073,0.6088412
-0.43937293,0.59352463
-0.43956098,0.5855901
-0.45205298,0.60238755
-0.4461479,0.6175648
-0.4335196,0.59617966
-0.44270578,0.6018697
-0.44655532,0.60595614
-0.447753,0.60623014
-0.43364596,0.6041462
-0.44012585,0.6024499
-0.4038765,0.5954279
-0.422826,0.6150557
-0.41638297,0.60431886
-0.4321369,0.5872241
-0.41946566,0.59536767
-0.4181906,0.60205656
-0.4227643,0.60494107
-0.39541444,0.58990663
-0.41669548,0.59950393
-0.3985954,0.5881362
-0.41865146,0.5783634
-0.4104036,0.6068015
-0.39334777,0.60357153
-0.4080096,0.6070647
-0.39795682,0.58079296
-0.41028094,0.6151187
-0.39277795,0.5862521
-0.38580045,0.61061436
-0.39635032,0.60657686
-0.427401,0.6097358
-0.37624845,0.588753
-0.38317916,0.59661883
-0.3850253,0.5957512
-0.39532295,0.61890405
-0.3831031,0.6010476
-0.388094,0.5896314
-0.371874,0.60526395
-0.3652208,0.6110378
-0.3741021,0.595558
-0.36253187,0.5936256
-0.3592824,0.60374504
-0.35444972,0.60670394
-0.37454444,0.5913437
-0.35467514,0.6190706
-0.37322813,0.6002321
-0.35518327,0.58474225
-0.35121876,0.5990688
-0.37496558,0.6162173
-0.3606321,0.587175
-0.34579858,0.6055749
-0.34063587,0.59613997
-0.34610912,0.59269196
-0.35710198,0.6107913
-0.34302762,0.5981769
-0.35999268,0.5982163
-0.34642494,0.5982539
-0.33819243,0.5955354
-0.3246116,0.60447055
-0.32072845,0.58675176
-0.33648956,0.5995972
-0.3320664,0.59920746
-0.33782104,0.5928382
-0.34041554,0.59109974
-0.31505823,0.59785795
-0.30494246,0.5940447
-0.31680927,0.5878675
-0.2899933,0.5982138
-0.3057037,0.60413384
-0.3178388,0.586691
-0.30843857,0.5944321
-0.30955505,0.606513
-0.3052176,0.6037712
-0.30249953,0.5853275
-0.28803936,0.61175853
-0.31136167,0.605053
-0.30462024,0.59253085
-0.29604843,0.6174767
-0.2834204,0.6060522
-0.30350605,0.6255445
-0.2812627,0.5765116
-0.28400525,0.5951131
-0.2819002,0.6040064
-0.2931852,0.6182589
-0.28000215,0.6094135
-0.26648575,0.59261847
-0.2871177,0.6112191
-0.2620716,0.58622986
-0.25388756,0.597645
-0.26508218,0.6056439
-0.27971342,0.59135956
-0.28883594,0.5884885
-0.28082475,0.60040194
